id,apac_card_number,vertical,loan_end_date,bucket,int_dmd_os,case_id,dis_amt,emi_amt,emi_date,last_payment_date,int_rate,agency_code,principle_os,branch_name,party_id,outstanding_balance,comm_status,communication_type,iteration,verbiage,amount
788,5108759547656422,RETAIL LOAN,22/06/2022,77,20288.0,,948790.0,30593.0,09/09/2022,28/04/2022,9.0,SQL,778274.0,Bayt Ta‘mar,217-76-5961,432633,,,,,
612,5048374525177954,Credit Card,13/03/2022,156,48208.0,,930495.34,25365.0,03/01/2022,23/10/2022,6.0,EIL,981209.0,Sasovo,452-79-2409,660701,,,,,
271,5048372511965986,AGRI,14/01/2022,102,25168.0,,985873.94,17844.0,25/12/2021,19/01/2022,2.0,MAM,262158.0,Nueva Fuerza,428-62-4232,587138,,,,,
2173,80846,MSME,03/30/2025,30,13733.0,1018961.0,5000.0,90.0,30/05/2023,27/04/2023,8.0,PRW,3167.715,Cancas,1018961,5,,,,,
2524,91721,Credit Card,03/30/2025,30,13733.0,1500337.0,5000.0,90.0,30/05/2023,11/05/2023,8.0,AFI,4610.562,Ban Lam Luk Ka,1500337,2,,,,,
2542,86944,Credit Card,03/30/2025,30,13733.0,1400759.0,4000.0,83.0,30/05/2023,11/05/2023,8.0,BGD,3077.861,Xilin Hot,1400759,0,,,,,
1015,987456123,MSME,65158,100,0.0,50.0,974416.0,34397.0,15/12/2021,19/02/2022,1.0,CKX,218077.0,Bongor,787-71-1614,427872,,,,,
698,5048376448480183,Credit Card,02/01/2022,168,47031.0,,841154.43,46354.0,04/10/2022,02/12/2021,2.0,NUP,334400.0,Nikísiani,301-25-2443,177517,,,,,
221,5108751586756650,MSME,07/07/2022,142,12194.0,,303453.7,48436.0,19/09/2022,10/03/2022,9.0,TBZ,859176.0,Jenesano,223-84-0215,743534,,,,,
2060,90066,MSME,03/30/2025,30,13733.0,1170312.0,,35341.223,30/05/2023,,8.0,VQQ,34000.0,Lopuszno,1170312,1341,,,,,
2367,92958,AGRI,03/30/2025,30,13733.0,2301183.0,3998.179,89.0,30/05/2023,,8.0,SMP,4028.488,Hezhi,2301183,56,,,,,
249,5048378628915434,MSME,13/01/2022,137,45554.0,,453686.61,23888.0,08/07/2022,02/01/2022,4.0,YDQ,516105.0,Darmasari,169-38-0562,948651,,,,,
633,5048370070757778,Credit Card,27/02/2022,177,44177.0,,573906.1,44942.0,04/12/2021,26/05/2022,2.0,BHK,821623.0,Žatec,541-92-7500,817136,,,,,
484,5048377199181970,AGRI,12/12/2021,37,6743.0,,517835.48,8201.0,01/06/2022,23/05/2022,3.0,HPA,715519.0,San Francisco,864-25-3555,575118,,,,,
2181,84037,MSME,03/30/2025,30,13733.0,1015378.0,5000.0,91.0,30/05/2023,27/04/2023,8.0,PRR,3682.895,Los Fresnos,1015378,48,,,,,
625,5048370919588327,Credit Card,31/10/2022,36,33360.0,,542736.28,48310.0,09/02/2022,30/12/2021,7.0,ITA,693082.0,Brodnica,167-52-7006,389871,,,,,
467,5108752246854430,AGRI,19/04/2022,67,25022.0,,131708.91,49031.0,03/09/2022,20/12/2021,8.0,BDJ,134862.0,Pegões,220-50-9729,910252,,,,,
2471,87026,AGRI,03/30/2025,30,13733.0,1500385.0,5000.0,270.0,30/05/2023,28/02/2023,8.0,EPS,4297.252,Cheremshan,1500385,28,,,,,
493,5048377698425134,AGRI,10/03/2022,22,39152.0,,500599.3,47702.0,31/10/2022,08/04/2022,8.0,JUA,306086.0,eSikhawini,462-56-0459,880125,,,,,
1003,5108753529793188,RETAIL LOAN,13/06/2022,123,42848.0,,695938.77,14931.0,29/12/2021,24/06/2022,10.0,RIS,642481.0,Shuigou’ao,175-36-4822,555732,,,,,
883,5108759370939341,RETAIL LOAN,19/05/2022,65,35210.0,,244114.58,10864.0,11/07/2022,30/06/2022,7.0,PNL,861546.0,Benchu,440-70-3885,687568,,,,,
2199,92576,MSME,03/30/2025,30,13733.0,2001919.0,8997.764,138.0,30/05/2023,03/05/2023,8.0,NSK,8847.001,Igurusi,2001919,90,,,,,
959,5048370948066824,RETAIL LOAN,16/12/2021,80,42941.0,,668886.68,44466.0,14/04/2022,16/11/2022,4.0,LPP,307821.0,Alfortville,376-64-1502,338053,,,,,
2236,93927,MSME,03/30/2025,30,13733.0,1172293.0,3997.422,89.0,30/05/2023,,8.0,TCG,4030.696,Gedaliang,1172293,39,,,,,
2602,85508,Credit Card,03/30/2025,30,13733.0,1201042.0,4996.643,91.0,30/05/2023,27/04/2023,8.0,BCA,4016.963,Lianzhu,1201042,61,,,,,
842,5108758297643044,RETAIL LOAN,12/10/2022,46,29927.0,,380567.22,45277.0,26/04/2022,11/08/2022,4.0,ISC,633431.0,Murfreesboro,264-47-0640,618547,,,,,
98,5108750663552412,MSME,12/01/2022,75,27632.0,,979831.0,28868.0,29/11/2021,08/04/2022,4.0,PAT,539157.0,Port-Cartier,711-56-0651,881571,,,,,
2596,86153,Credit Card,03/30/2025,30,13733.0,2801766.0,5000.0,90.0,30/05/2023,27/04/2023,8.0,WUX,4057.132,Shalang,2801766,6,,,,,
833,5048378759926473,RETAIL LOAN,10/10/2022,113,35461.0,,124290.59,19369.0,14/09/2022,15/01/2022,8.0,PBN,374970.0,Gardawice,753-15-9364,251417,,,,,
510,5048379745929274,Credit Card,21/06/2022,48,45115.0,,298827.0,22365.0,30/05/2022,04/04/2022,8.0,RSN,827076.0,Xiawa,428-47-8722,499610,,,,,
2485,86826,AGRI,03/30/2025,30,13733.0,1700392.0,5000.0,91.0,30/05/2023,27/04/2023,8.0,TES,4090.015,Yanwan,1700392,50,,,,,
2372,91384,AGRI,03/30/2025,30,13733.0,2801307.0,3997.983,90.0,30/05/2023,,8.0,BVG,4054.078,Pedregal,2801307,62,,,,,
2063,87222,MSME,03/30/2025,30,13733.0,1170312.0,,24450.175,30/05/2023,,8.0,GHE,23066.203,Caldas da Felgueira,1170312,1754,,,,,
384,5108753567565746,AGRI,22/04/2022,56,14998.0,,375452.45,20923.0,17/06/2022,11/12/2021,1.0,MMZ,538572.0,Thành Ph? L?ng Son,207-09-0800,389756,,,,,
554,5048379225622563,Credit Card,01/04/2022,30,46863.0,,604964.0,33896.0,04/02/2022,21/01/2022,7.0,AKJ,196456.0,Créteil,781-82-2471,114023,,,,,
392,5108753658455690,AGRI,29/12/2021,54,39790.0,,717199.16,5660.0,02/10/2022,18/08/2022,7.0,IEJ,572125.0,Banjar Baleagung,689-15-7804,643653,,,,,
2258,87178,AGRI,03/30/2025,30,13733.0,1171536.0,4700.0,85.0,30/05/2023,16/05/2023,8.0,HCR,3929.226,Lushikeng,1171536,46,,,,,
818,5108751179038078,RETAIL LOAN,06/05/2022,86,19444.0,,710043.14,10872.0,02/11/2022,28/03/2022,1.0,ZHP,221734.0,Jingning Chengguanzhen,668-40-2786,925723,,,,,
814,5048370890059637,RETAIL LOAN,19/06/2022,38,12430.0,,900451.77,31654.0,23/02/2022,13/09/2022,7.0,QND,176237.0,Xinshui,475-44-7232,892050,,,,,
2073,92993,MSME,03/30/2025,30,13733.0,1170029.0,5000.0,90.0,30/05/2023,27/04/2023,8.0,AHT,5000.0,Kunvald,1170029,16,,,,,
792,5108756772659477,RETAIL LOAN,28/05/2022,135,16439.0,,827436.66,16157.0,06/06/2022,29/12/2021,1.0,KEQ,249918.0,At Ta?alif,369-92-6541,604648,,,,,
679,5048378040775804,Credit Card,09/12/2021,135,22746.0,,784776.41,22521.0,22/01/2022,23/08/2022,6.0,IXQ,319356.0,Pyrgetós,571-02-9888,828577,,,,,
2404,94262,AGRI,03/30/2025,30,13733.0,2500262.0,,20378.041,30/05/2023,,8.0,MEQ,20000.0,Sanlicheng,2500262,365,,,,,
722,5048376186098601,Credit Card,17/02/2022,86,15820.0,,539219.05,11348.0,10/11/2022,17/12/2021,1.0,AAU,826344.0,Guojia,871-90-1538,782333,,,,,
159,5048375202210331,MSME,08/04/2022,33,36935.0,,947189.52,31375.0,17/11/2022,02/09/2022,4.0,ICA,830852.0,Cibaregbeg,614-05-5523,427674,,,,,
2517,92109,Credit Card,03/30/2025,30,13733.0,2000742.0,4498.379,82.0,30/05/2023,30/04/2023,8.0,MHD,4404.071,Scholkine,2000742,54,,,,,
2476,85199,AGRI,03/30/2025,30,13733.0,1172889.0,7000.092,378.0,30/05/2023,04/05/2023,8.0,BDR,6346.651,Kwangju,1172889,10,,,,,
2413,94890,AGRI,03/30/2025,30,13733.0,2500262.0,,25472.551,30/05/2023,,8.0,YQG,25000.0,Moanemani,2500262,342,,,,,
2070,83007,MSME,03/30/2025,30,13733.0,1170019.0,5000.0,91.0,30/05/2023,27/04/2023,8.0,ZHI,3520.432,Daishan,1170019,49,,,,,
2274,90256,AGRI,03/30/2025,30,13733.0,1016581.0,4000.0,89.0,30/05/2023,27/04/2023,8.0,XMP,3719.777,Dos Hermanas,1016581,42,,,,,
2634,89537,Credit Card,03/30/2025,30,13733.0,1700534.0,5000.0,91.0,30/05/2023,27/04/2023,8.0,KIL,4574.177,Chapayeve,1700534,55,,,,,
979,5048378952531013,RETAIL LOAN,12/07/2022,95,15750.0,,410458.09,45655.0,12/02/2022,19/03/2022,10.0,UJE,902779.0,Mount Frere,564-39-7015,205880,,,,,
2459,90181,AGRI,03/30/2025,30,13733.0,1300828.0,25000.0,1562.5,30/05/2023,,8.0,DLU,25000.0,Puksoozero,1300828,0,,,,,
2030,80731,MSME,03/30/2025,30,13733.0,1168793.0,5000.0,90.0,30/05/2023,04/05/2023,8.0,YOH,3205.887,?atim,1168793,47,,,,,
850,5048370530491182,RETAIL LOAN,02/03/2022,131,25908.0,,882314.29,34409.0,26/08/2022,10/09/2022,2.0,TUU,532974.0,Youghal,781-60-4898,386085,,,,,
2354,88970,AGRI,03/30/2025,30,13733.0,2900578.0,5000.0,91.0,30/05/2023,27/04/2023,8.0,VTM,4762.423,Shah Alam,2900578,84,,,,,
807,5108751856562960,RETAIL LOAN,08/08/2022,36,12071.0,,919867.56,48138.0,02/11/2022,15/09/2022,3.0,THM,936738.0,Jansenville,559-08-1574,909004,,,,,
828,5048378461265210,RETAIL LOAN,14/05/2022,101,18998.0,,131883.31,44581.0,09/05/2022,07/01/2022,2.0,KPY,791570.0,Al Ma?jal,322-65-4515,409099,,,,,
839,5108751214546333,RETAIL LOAN,17/09/2022,153,10676.0,,422735.0,31485.0,21/07/2022,05/09/2022,9.0,OYN,939148.0,Rumelange,161-16-0976,534292,,,,,
2359,88118,AGRI,03/30/2025,30,13733.0,2000157.0,4800.0,87.0,30/05/2023,11/05/2023,8.0,GGM,4247.907,Uttaradit,2000157,59,,,,,
854,5108751574579189,RETAIL LOAN,13/11/2022,118,7817.0,,822109.69,30258.0,29/03/2022,22/05/2022,2.0,SOH,470801.0,Harhorin,373-24-8637,787319,,,,,
501,5048370862575578,Credit Card,17/03/2022,39,36065.0,,288918.2,6296.0,02/06/2022,13/04/2022,9.0,ABF,209414.0,Nagiba,135-91-1049,670943,,,,,
487,5048373775179967,AGRI,22/05/2022,73,43757.0,,892945.79,48272.0,27/05/2022,20/09/2022,9.0,BDR,732621.0,Kwangju,492-40-6632,864424,,,,,
821,5108750400304457,RETAIL LOAN,29/07/2022,63,38792.0,,538644.77,14785.0,30/10/2022,22/02/2022,1.0,TMP,901845.0,Huancheng,571-64-6340,281113,,,,,
303,5108753506439615,AGRI,26/07/2022,145,31769.0,,334958.49,37800.0,27/04/2022,14/10/2022,2.0,QCY,431426.0,Saint-Flour,707-31-4474,253313,,,,,
856,5108758092706970,RETAIL LOAN,29/07/2022,28,34782.0,,796692.43,24247.0,21/11/2022,22/11/2022,3.0,JEK,843469.0,Suita,653-60-0302,970211,,,,,
233,5048373086606617,MSME,12/08/2022,136,47389.0,,323576.58,44627.0,03/07/2022,14/09/2022,2.0,LBW,815253.0,Abiko,796-91-6871,227975,,,,,
2384,90289,AGRI,03/30/2025,30,13733.0,2900529.0,3000.0,88.0,30/05/2023,10/05/2023,8.0,HAB,2776.565,Mykolayiv,2900529,20,,,,,
729,5108750901795724,Credit Card,14/07/2022,137,39213.0,,874321.08,6352.0,23/04/2022,13/07/2022,9.0,QDY,852266.0,Chifeng,125-61-2071,247678,,,,,
148,5048371328964216,MSME,14/12/2021,83,8451.0,,750268.3,36712.0,19/12/2021,12/09/2022,8.0,YUY,211305.0,Ueno,700-91-4847,721157,,,,,
252,5048379090478943,AGRI,18/03/2022,168,15335.0,,571749.94,28287.0,05/06/2022,06/03/2022,5.0,SUH,454935.0,Linjiang,265-59-8380,478224,,,,,
2378,82095,AGRI,03/30/2025,30,13733.0,1400479.0,3999.91,89.0,30/05/2023,14/05/2023,8.0,YSQ,2334.399,Guohe,1400479,37,,,,,
748,5048375802720382,Credit Card,26/03/2022,37,31181.0,,386301.45,7768.0,22/08/2022,19/06/2022,2.0,AJY,847644.0,Amagasaki,367-66-7485,315360,,,,,
32,5048376981008011,MSME,10/08/2022,69,34585.0,,929961.36,37193.0,27/04/2022,11/03/2022,5.0,VOI,648358.0,Nanto-shi,799-71-7318,825996,,,,,
785,5048375453090010,RETAIL LOAN,06/07/2022,42,31524.0,,173212.84,14503.0,08/06/2022,08/06/2022,4.0,MTU,146497.0,Yuzui,642-60-8568,675967,,,,,
188,5048378762397613,MSME,17/07/2022,110,9432.0,,534202.96,47208.0,23/07/2022,30/05/2022,8.0,LTO,889097.0,El Tablón,289-13-2923,883874,,,,,
388,5048374068649716,AGRI,18/08/2022,64,33677.0,,944114.0,23362.0,26/11/2022,24/11/2022,6.0,YSQ,257688.0,Guohe,708-61-4000,704573,,,,,
2332,88763,AGRI,03/30/2025,30,13733.0,2300290.0,5000.0,270.0,30/05/2023,10/05/2023,8.0,OWA,4533.255,Tangnan,2300290,2,,,,,
958,5108752828355723,RETAIL LOAN,31/05/2022,39,46665.0,,816642.39,21773.0,01/10/2022,23/04/2022,5.0,MFW,366641.0,Al Ghizlaniyah,416-86-2530,845270,,,,,
951,5048370083230060,RETAIL LOAN,07/07/2022,171,24975.0,,878564.38,12083.0,19/05/2022,02/10/2022,10.0,TBL,159130.0,Luleå,129-83-6912,189098,,,,,
506,5048370568445944,Credit Card,13/01/2022,140,13056.0,,156295.45,47933.0,15/03/2022,22/01/2022,10.0,BRX,187125.0,Kingsport,110-96-4075,793926,,,,,
2293,89481,AGRI,03/30/2025,30,13733.0,1165677.0,4000.0,89.0,30/05/2023,27/04/2023,8.0,QCY,3558.492,Saint-Flour,1165677,41,,,,,
2633,95619,Credit Card,03/30/2025,30,13733.0,2001081.0,6000.0,83.0,30/05/2023,,8.0,AMP,6000.0,Shengli,2001081,0,,,,,
2251,89556,AGRI,03/30/2025,30,13733.0,1172686.0,4982.377,91.0,30/05/2023,27/04/2023,8.0,BDQ,4740.666,Góis,1172686,80,,,,,
518,5108758841515086,Credit Card,02/11/2022,86,14038.0,,812395.74,28068.0,08/03/2022,21/01/2022,10.0,ARX,293510.0,Victoria,476-33-9690,458419,,,,,
2050,87593,MSME,03/30/2025,30,13733.0,1170312.0,,35361.799,30/05/2023,26/05/2022,8.0,LAO,33360.188,Cicuco,1170312,2301,,,,,
2587,96260,Credit Card,03/30/2025,30,13733.0,2500408.0,,7161.078,30/05/2023,,8.0,GNM,7000.0,Valparaíso,2500408,48,,,,,
431,5108758981914925,AGRI,04/04/2022,123,28485.0,,662219.0,42481.0,20/06/2022,04/11/2022,2.0,ASG,316553.0,Zheleznodorozhnyy,536-50-8801,273049,,,,,
290,5108756315620028,AGRI,14/01/2022,124,22517.0,,710820.71,13100.0,08/12/2021,07/01/2022,5.0,ACJ,431277.0,Mañazo,652-24-4476,608072,,,,,
2238,95203,MSME,03/30/2025,30,13733.0,1172834.0,3387.695,61.253,30/05/2023,,8.0,SKH,3408.9,Bumirejo,1172834,16,,,,,
2588,94813,Credit Card,03/30/2025,30,13733.0,2500408.0,,7161.078,30/05/2023,,8.0,GTY,7000.0,Futuroscope,2500408,124,,,,,
142,5108759439116733,MSME,22/12/2021,97,41009.0,,695227.41,13612.0,16/04/2022,06/10/2022,2.0,CEL,991811.0,Chicacao,694-41-8593,949711,,,,,
2157,89238,MSME,03/30/2025,30,13733.0,1019026.0,4898.358,89.0,30/05/2023,27/04/2023,8.0,GLO,4653.185,Lordelo,1019026,70,,,,,
45,5048374589743535,MSME,16/10/2022,161,6697.0,,763436.74,10710.0,08/09/2022,19/08/2022,5.0,TDB,518199.0,La Paz de Oriente,768-48-7573,862112,,,,,
331,5048376611537371,AGRI,25/09/2022,178,23095.0,,758450.66,16129.0,29/06/2022,29/06/2022,1.0,HTZ,601337.0,Ocho Rios,533-88-9890,462877,,,,,
890,5048377854951485,RETAIL LOAN,17/09/2022,28,25329.0,,593616.06,26940.0,15/10/2022,10/05/2022,1.0,SFU,671786.0,Luniao,401-39-9654,645333,,,,,
2527,91309,Credit Card,03/30/2025,30,13733.0,1301129.0,5000.0,250.0,30/05/2023,,8.0,ZKP,5000.0,Minamata,1301129,0,,,,,
273,5108752981400605,AGRI,24/01/2022,143,49971.0,,231665.0,45395.0,15/02/2022,13/06/2022,7.0,YXY,232067.0,Jednorozec,388-57-5235,103977,,,,,
2593,88518,Credit Card,03/30/2025,30,13733.0,1700561.0,5000.0,91.0,30/05/2023,27/04/2023,8.0,ERR,4326.046,Masallatah,1700561,45,,,,,
2450,84645,AGRI,03/30/2025,30,13733.0,2000378.0,5000.0,91.0,30/05/2023,27/04/2023,8.0,TWH,3944.567,Mercaderes,2000378,66,,,,,
432,5048372821882913,AGRI,03/03/2022,144,14116.0,,306609.3,18985.0,25/09/2022,11/01/2022,5.0,KSF,789276.0,Dushanbe,797-86-2288,415401,,,,,
2526,94981,Credit Card,03/30/2025,30,13733.0,1300997.0,3998.814,89.523,30/05/2023,,8.0,GCV,4044.55,Tampa,1300997,23,,,,,
2087,82593,MSME,03/30/2025,30,13733.0,1169744.0,3000.0,88.0,30/05/2023,27/04/2023,8.0,PAT,1462.563,Port-Cartier,1169744,28,,,,,
693,5048377530785349,Credit Card,24/12/2021,142,43181.0,,945191.19,19747.0,14/08/2022,28/01/2022,2.0,UJN,891923.0,Bojszowy Nowe,144-95-5267,901026,,,,,
732,5048377703412333,Credit Card,11/08/2022,34,7792.0,,977087.68,16374.0,25/02/2022,16/07/2022,3.0,WAX,690919.0,Miaoxi,189-92-9509,188586,,,,,
2089,82288,MSME,03/30/2025,30,13733.0,1170964.0,495556.936,22639.391,30/05/2023,19/04/2023,8.0,MAQ,495556.936,Ijuí,1170964,1181,,,,,
603,5108752344993767,Credit Card,16/11/2022,168,44413.0,,164116.64,46778.0,12/04/2022,24/12/2021,2.0,ALQ,392748.0,Outapi,897-27-2935,832125,,,,,
2160,91326,MSME,03/30/2025,30,13733.0,1167444.0,10000.0,152.0,30/05/2023,30/04/2023,8.0,BOQ,9873.0,Stockholm,1167444,16,,,,,
2504,91066,Credit Card,03/30/2025,30,13733.0,2800458.0,5000.0,90.0,30/05/2023,30/04/2023,8.0,AWB,4954.713,Igreja,2800458,40,,,,,
2019,92650,MSME,03/30/2025,30,13733.0,1170604.0,3000.0,87.0,30/05/2023,10/05/2023,8.0,HNH,2840.801,Krasnopillya,1170604,4,,,,,
473,5048376767909374,AGRI,05/09/2022,122,23292.0,,584445.69,26034.0,18/06/2022,17/07/2022,9.0,KEN,629580.0,Piedade,402-91-5310,529287,,,,,
2127,85864,MSME,03/30/2025,30,13733.0,1167510.0,3990.281,89.0,30/05/2023,30/04/2023,8.0,DLC,2994.657,Joal-Fadiout,1167510,39,,,,,
2126,93041,MSME,03/30/2025,30,13733.0,3300257.0,3997.029,89.0,30/05/2023,,8.0,FRC,4038.914,San Carlos,3300257,50,,,,,
2109,81251,MSME,03/30/2025,30,13733.0,1171066.0,4000.0,89.0,30/05/2023,27/04/2023,8.0,YAK,2165.164,Kegeyli Shahar,1171066,34,,,,,
334,5108755191103133,AGRI,06/12/2021,52,19196.0,,676210.4,10369.0,03/04/2022,21/06/2022,5.0,JIB,352016.0,Kasina Wielka,492-61-0833,661712,,,,,
573,5108753305643359,Credit Card,18/03/2022,170,9630.0,,163096.71,18675.0,08/05/2022,18/02/2022,10.0,KKT,872955.0,Dolní Bojanovice,873-29-1477,321593,,,,,
2119,81035,MSME,03/30/2025,30,13733.0,2801686.0,3500.0,77.0,30/05/2023,27/04/2023,8.0,DAU,1958.144,Xianan,2801686,3,,,,,
2520,81555,Credit Card,03/30/2025,30,13733.0,2000745.0,3400.0,86.0,30/05/2023,27/04/2023,8.0,LGT,1853.462,Bojonegoro,2000745,42,,,,,
539,5108751555228897,Credit Card,21/12/2021,139,12987.0,,287998.19,22691.0,18/11/2022,06/05/2022,3.0,ISD,476046.0,Huangzhou,680-22-6286,322094,,,,,
2544,91647,Credit Card,03/30/2025,30,13733.0,2900624.0,7000.0,127.0,30/05/2023,,8.0,DBO,7081.802,Debrecen,2900624,93,,,,,
52,98123456752,MSME,03/30/2025,30,40116.0,52.0,1500000.0,43656.0,05/02/2023,12/12/2021,8.0,BDW,713827.0,Moulins,730-37-4678,274733,,,,,
127,5048375457173994,MSME,08/12/2021,105,46579.0,,513777.06,25866.0,31/07/2022,06/12/2021,8.0,LPE,249423.0,Purorejo,376-24-1918,513850,,,,,
630,5048370322789389,Credit Card,11/01/2022,53,33463.0,,917445.05,28542.0,08/07/2022,04/09/2022,9.0,INL,302644.0,Pittsburgh,378-04-1132,853401,,,,,
2301,86034,AGRI,03/30/2025,30,13733.0,1400127.0,4000.0,89.0,30/05/2023,30/01/2023,8.0,KOM,3412.453,Muff,1400127,82,,,,,
2455,90966,AGRI,03/30/2025,30,13733.0,1600826.0,10000.0,457.0,30/05/2023,07/03/2023,8.0,0,10000.0,Kabardinka,1600826,60,,,,,
2287,94941,AGRI,03/30/2025,30,13733.0,1165594.0,3006.224,46.371,30/05/2023,,8.0,PRA,3051.976,Aix-en-Provence,1165594,14,,,,,
201,5048371054485220,MSME,01/03/2022,137,12083.0,,171026.79,46875.0,10/11/2022,17/11/2022,1.0,DLH,853640.0,Krechevitsy,189-22-1417,331027,,,,,
876,5108754004384659,RETAIL LOAN,19/08/2022,81,47307.0,,657413.14,31087.0,16/04/2022,09/03/2022,5.0,MOU,749207.0,Mýki,143-17-3251,490438,,,,,
2448,86889,AGRI,03/30/2025,30,13733.0,1700279.0,5000.0,91.0,30/05/2023,27/04/2023,8.0,EML,4172.697,Paitan Norte,1700279,52,,,,,
1010,5108759608211110,MSME,18/10/2022,99,0.0,0.0,161928.0,9824.0,20/10/2022,02/07/2022,2.0,TIZ,698560.0,Buea,268-16-0787,225764,,,,,
2312,92260,AGRI,03/30/2025,30,13733.0,2000110.0,4899.7,89.0,30/05/2023,30/04/2023,8.0,AZI,4879.303,Dhidhdhoo,2000110,64,,,,,
783,5048371909308767,RETAIL LOAN,25/06/2022,142,32603.0,,414343.08,16373.0,25/12/2021,01/10/2022,2.0,CVL,249383.0,Aegela,711-12-7875,851517,,,,,
840,5048373862304924,RETAIL LOAN,28/10/2022,123,18345.0,,603439.41,40872.0,04/04/2022,20/06/2022,1.0,LHE,930576.0,Shuangshan,600-51-3245,330199,,,,,
701,5048371722602065,Credit Card,21/01/2022,50,43375.0,,959044.68,5679.0,07/05/2022,02/11/2022,6.0,XSP,362014.0,Cotuí,319-11-8882,472319,,,,,
2582,95386,Credit Card,03/30/2025,30,13733.0,2500408.0,,7161.078,30/05/2023,,8.0,WAT,7000.0,Pringsewu,2500408,89,,,,,
2241,82868,AGRI,03/30/2025,30,13733.0,1171609.0,4000.0,89.0,30/05/2023,27/04/2023,8.0,XBO,2583.811,Lýkeio,1171609,39,,,,,
2075,87129,MSME,03/30/2025,30,13733.0,2900548.0,8796.807,136.0,30/05/2023,27/04/2023,8.0,OUS,8003.521,Las Flores,2900548,137,,,,,
762,5048375771679429,RETAIL LOAN,14/12/2021,26,36719.0,,663200.74,27766.0,14/11/2022,12/11/2022,10.0,RIA,711271.0,Dili,780-97-6016,653588,,,,,
579,5048374954831576,Credit Card,04/11/2022,29,22801.0,,524152.12,13294.0,25/04/2022,03/12/2021,3.0,LEJ,829482.0,Teknaf,411-09-9094,571775,,,,,
219,5048377162568997,MSME,27/02/2022,167,43698.0,,551988.51,46788.0,23/10/2022,30/12/2021,5.0,DOC,338191.0,Belfort,652-42-8957,843940,,,,,
2603,89377,Credit Card,03/30/2025,30,13733.0,1500712.0,5000.0,270.0,30/05/2023,28/03/2023,8.0,KKD,5000.0,Kepice,1500712,20,,,,,
968,5048372796614259,RETAIL LOAN,21/02/2022,86,9186.0,,579365.2,11866.0,18/07/2022,15/02/2022,3.0,CDI,628473.0,Ban Dung,797-11-8207,835375,,,,,
644,5048370266969997,Credit Card,22/11/2022,101,12972.0,,150007.53,36435.0,02/08/2022,01/01/2022,7.0,YFC,409793.0,Pau,222-41-5624,880258,,,,,
132,5048373164763694,MSME,02/05/2022,167,23952.0,,578115.28,16543.0,21/08/2022,09/06/2022,6.0,SGD,890464.0,Satita,119-02-7119,666532,,,,,
2447,85669,AGRI,03/30/2025,30,13733.0,1700452.0,19002.416,868.0,30/05/2023,30/04/2023,8.0,REG,18276.934,Buganda,1700452,30,,,,,
847,5108755445740391,RETAIL LOAN,29/12/2021,82,24369.0,,712523.6,28007.0,27/11/2022,30/03/2022,2.0,TOP,224700.0,La Huaca,136-64-6335,289531,,,,,
2547,87561,Credit Card,03/30/2025,30,13733.0,2900387.0,5000.0,91.0,30/05/2023,26/04/2023,8.0,VFA,4425.758,Kan,2900387,70,,,,,
2328,87962,AGRI,03/30/2025,30,13733.0,1800124.0,5000.0,250.0,30/05/2023,28/03/2023,8.0,CNU,4250.0,Candoso,1800124,0,,,,,
177,5048374718956008,MSME,21/03/2022,52,43372.0,,504262.77,41887.0,06/07/2022,28/09/2022,2.0,AHD,833536.0,Pelaya,559-62-5121,556229,,,,,
544,5048379303604137,Credit Card,07/03/2022,167,30232.0,,991443.26,38533.0,20/04/2022,17/07/2022,7.0,LXR,872651.0,Anfusi,618-42-1260,793410,,,,,
2385,89496,AGRI,03/30/2025,30,13733.0,2900481.0,3000.0,88.0,30/05/2023,27/04/2023,8.0,HRG,2543.091,Suç,2900481,32,,,,,
826,5048376219223960,RETAIL LOAN,18/06/2022,22,17667.0,,250211.33,26894.0,13/05/2022,24/06/2022,7.0,MWK,246433.0,Xincheng Chengguanzhen,648-49-2969,635670,,,,,
95,5108754404486484,MSME,02/06/2022,180,19631.0,,994922.92,45958.0,26/09/2022,20/11/2022,6.0,CSR,393659.0,Chesapeake,822-75-4302,900231,,,,,
610,5048372617789777,Credit Card,30/07/2022,77,24816.0,,418291.74,27834.0,11/02/2022,13/04/2022,9.0,EDM,250149.0,Banatsko Veliko Selo,404-24-8093,220914,,,,,
2562,89300,Credit Card,03/30/2025,30,13733.0,1301344.0,9000.0,281.25,30/05/2023,,8.0,KKT,9000.0,Dolní Bojanovice,1301344,0,,,,,
2178,93409,AGRI,03/30/2025,30,13733.0,1166854.0,4697.825,85.0,30/05/2023,,8.0,CWC,4741.312,Prata,1166854,38,,,,,
2061,87223,MSME,03/30/2025,30,13733.0,1170312.0,,39100.931,30/05/2023,,8.0,DTW,36887.671,Içara,1170312,2803,,,,,
912,5108756192362785,RETAIL LOAN,27/08/2022,180,31247.0,,203344.3,24751.0,16/01/2022,10/06/2022,10.0,CDN,582353.0,Ferreiros,619-56-2417,733739,,,,,
2340,94277,AGRI,03/30/2025,30,13733.0,1165207.0,3595.571,89.241,30/05/2023,,8.0,MTD,3633.988,Brejieira,1165207,9,,,,,
2113,87244,MSME,03/30/2025,30,13733.0,1170907.0,5000.0,91.0,30/05/2023,01/05/2023,8.0,HRB,4169.308,Ochobo,1170907,49,,,,,
